,ID,A,B,C,D,AIC,BIC,chi-squared
0,758,32020.4238985,-334.962937954,1.16714684552,-0.00135512355919,-9.20010190321,-10.0330640263,0.341323633032
0,759,22700.0268039,-239.800095677,0.843755983525,-0.00098936590613,-23.2871359862,-24.1200981093,0.0326221688666
0,760,28634.4293226,-297.778664543,1.0314050142,-0.00119032973809,-7.06351981539,-7.89648193848,0.487323470133
0,761,29666.2733182,-309.126204225,1.07289032823,-0.0012407624655,-6.8875921408,-7.72055426389,0.501823965275
0,762,27702.5283494,-288.72419139,1.00227686156,-0.00115936014214,-9.0303034964,-9.86326561949,0.35112097849
0,763,34318.495367,-357.855500807,1.24286759264,-0.00143827489459,-9.07683039994,-9.90979252302,0.348408746079
0,764,35603.5965253,-371.540019739,1.29141156824,-0.00149562740939,-5.9392590202,-6.77222114328,0.587751894962
0,765,34128.8597193,-355.974666195,1.23668439702,-0.00143152915057,-8.15496102892,-8.987923152,0.406271332645
0,766,39332.1888371,-410.751680036,1.42875965192,-0.00165588745771,-9.54536932926,-10.3783314523,0.322236750915
0,767,38010.7062792,-396.678654496,1.37884235013,-0.00159691457326,-5.94376694554,-6.77672906863,0.587310470532
0,768,38278.2790347,-398.630509481,1.38269489114,-0.00159793266494,-3.60871826386,-4.44168038695,0.86673074652
0,769,43227.9163141,-451.34361852,1.56964981429,-0.00181877434919,-3.16564813901,-3.9986102621,0.933156935271
0,770,38443.0095622,-400.531929493,1.38994148614,-0.00160707067805,-2.63496722159,-3.46792934467,1.01945169852
0,771,45451.0633156,-474.618585978,1.65082182634,-0.00191307843625,-4.59039744252,-5.42335956561,0.735915405878
0,772,27732.9194625,-318.641080934,1.21104706695,-0.00152414716262,16.3186363656,15.4856742425,24.0034810478
0,773,33525.0988904,-348.839799058,1.2089389874,-0.00139594885303,-5.93232737254,-6.76528949563,0.588431302179
0,774,36741.0882359,-382.206902092,1.32422304335,-0.00152860836358,-6.69743367929,-7.53039580238,0.517983023382
0,775,50934.4636573,-530.760362403,1.8421363457,-0.00213009076858,-0.600290663626,-1.43325278671,1.43100599788
0,776,-10452.2694589,103.945538021,-0.34474701144,0.000380895154659,-47.7419637687,-46.1503826775,0.0692829815861
0,777,-2200.09060547,20.9318511194,-0.0665398117195,7.02769992489e-05,-50.7310632186,-50.9474226224,0.0015896494809
0,778,45339.3015637,-456.659168487,1.53208594472,-0.00171262869039,-6.50705658901,-7.3400187121,0.534681896124
0,779,52478.6963633,-528.534919212,1.77313540438,-0.00198191240915,-0.746358509328,-1.57932063242,1.39658930149
0,780,35511.9131413,-356.823611575,1.1942199284,-0.00133171867503,-5.46930551991,-6.30226764299,0.635638811067
0,781,42980.3872906,-432.533394571,1.449884681,-0.00161932508521,0.0457261839429,-0.787235939145,1.59368216607
0,782,39062.5757984,-395.952746514,1.33703103551,-0.00150441341348,-5.94413176906,-6.77709389215,0.587274760839
0,783,-108896.248023,1111.61100471,-3.78140650668,0.00428633242948,7.30377055013,6.47080842704,5.34264702427
0,784,-96748.9269732,987.608024127,-3.35973072271,0.00380872958119,5.88320302926,5.05024090617,4.21630846593
0,785,-97329.0483846,993.975885763,-3.38296315248,0.00383688584599,5.61070344669,4.7777413236,4.02910141443
0,786,-90276.1559781,921.573354502,-3.13537552475,0.00355484315953,4.63619103628,3.80322891319,3.42507935895
0,787,29882.0375198,-304.697672327,1.03486848839,-0.0011711588411,-41.9366158288,-39.9969892296,0.18703154199
0,788,11641.2401725,-118.705166022,0.402918468829,-0.000455655689754,-22.9190257064,-23.7519878295,0.0346862653424
0,789,-119130.348931,1155.09467709,-3.73144500221,0.00401573166611,24.9626258756,25.2803920423,66.6709800225
0,790,-362679.697031,3557.64077102,-11.6310263166,0.0126729918868,8.137772455,6.57552410474,5.13968813465
0,791,-138359.733579,1361.74358176,-4.46605498063,0.00488050443249,11.450376595,10.6174144719,10.6634524409
0,792,-328574.042518,3259.30624998,-10.774444202,0.0118694236262,18.6412699673,17.8083078442,35.3502146257
0,793,-83167.0839143,817.673384112,-2.6783821279,0.00292264434958,22.7912618926,23.1090280593,50.8230137339
0,794,-209511.140424,2059.37019647,-6.74625298336,0.00736496665336,8.20022955722,6.63798120696,5.20429280207
0,795,-5529.58691263,53.4968334733,-0.172824068889,0.000186008425585,-3.20468485978,0.573071056889,10.5351651494
0,796,5773.80432978,-61.2506150453,0.215498785549,-0.000252045760907,-1.46143094406,1.87142243216,9.74406695781
0,797,3803.1914175,-38.7840167995,0.13183345546,-0.000149200687749,-34.5587176347,-34.7750770384,0.0160201711177
0,798,3446.11496695,-34.7180837582,0.116560408805,-0.000130250805149,-40.4223923156,-39.2120519436,0.0788936813543
0,799,635.566455928,-6.83535560907,0.0240389369579,-2.81159367598e-05,-34.8621259962,-35.0784853999,0.015340625509
0,800,1481.83805078,-15.1895149382,0.0515013955335,-5.81708826977e-05,-36.6743370016,-36.8906964054,0.0118415825868
0,801,6814.40645381,-69.0808013056,0.232941724566,-0.000261677688522,-18.4306464355,-18.6470058393,0.160430173911
0,802,10457.6110405,-105.630104048,0.355097344782,-0.000397694262272,-13.1323018973,-14.6945502476,0.0730199587967
0,803,1635.3455624,-16.8678002359,0.0575867930371,-6.54842200894e-05,-31.6814025082,-31.8977619119,0.0241647181377
0,804,899.403174874,-9.41400302781,0.0324396324503,-3.72173363694e-05,-28.5842597109,-28.8006191147,0.0376127320789
0,805,10952.0697195,-110.730167818,0.372618556351,-0.000417729925981,-13.0068465316,-13.2232059353,0.348168776483
0,806,16161.5387668,-162.885950071,0.546572410265,-0.000611013562315,-27.7962231544,-26.5858827824,0.278862284646
0,807,-4698.42081685,46.5300798146,-0.153933564001,0.000169707196638,-64.0803065553,-62.1406799561,0.0295466306641
0,808,-5288.37181781,50.2818030176,-0.159589510588,0.000168695451638,-51.8891560426,-50.2975749514,0.047521480061
0,809,-436516.047359,4268.59080765,-13.9116397691,0.0151102425968,11.0240437387,9.46179538844,9.15451005627
0,810,-199246.16563,1934.92900739,-6.26221140599,0.00675390537566,9.02443267545,8.19147055237,7.11708512092
0,811,-438138.854646,4288.0544954,-13.9872748402,0.0152061788719,8.27498502838,6.71273667811,5.28268725527
0,812,-253121.384713,2459.88119119,-7.96691783576,0.00859883208353,11.6951585367,10.8621964136,11.1074852217
0,813,-436903.147244,4276.69222086,-13.9526298377,0.0151711977103,8.13945760632,6.57720925606,5.14142065704
0,814,-406740.476045,3918.18404192,-12.5800305875,0.0134616184414,3.72214448803,2.15989613777,2.12520190088
0,815,25769.7910943,-258.296877989,0.862427965219,-0.000959623002783,-31.2172280215,-30.4283297121,0.115296846459
0,816,25471.1582466,-258.368667798,0.873291887966,-0.0009840084336,-33.0316068268,-34.5938551771,0.00136461430198
0,817,45181.1222972,-458.600872092,1.55062637454,-0.00174690603326,3.95708734703,3.74072794325,3.92886743013
0,818,40637.6275692,-413.03529953,1.39850737635,-0.00157785693585,2.8755439429,2.65918453912,3.36640361524
0,819,38822.4579871,-393.108690971,1.32598486296,-0.00149029425198,3.62229437842,3.40593497464,3.7453820646
0,820,38510.096657,-390.118220774,1.3164942152,-0.00148031913692,3.18577344361,2.96941403984,3.51895298578
0,821,49744.9507938,-504.714898229,1.70582004331,-0.00192096672219,8.227516404,9.01641471334,9.23041655252
0,822,9485.37359128,-93.2805195043,0.305420642125,-0.000333043980406,-43.5159511875,-43.7323105912,0.00445596581015
0,823,81973.9897877,-780.265852797,2.4752861348,-0.00261721756072,-29.4329386485,-29.1151724818,0.0742976624008
0,824,-1674.88227763,16.5255900856,-0.0546268615259,6.00842334256e-05,-45.1363618356,-46.6986101858,0.000121228367713
0,825,518.059650222,-5.83279621476,0.021297102634,-2.57888390986e-05,-31.5728550628,-33.1351034131,0.00182690299155
0,826,3243.81833714,-33.5620218304,0.115248553511,-0.000131811285916,-15.951466903,-17.5137152533,0.0415500951291
0,827,3395.18329513,-34.9572042406,0.119506225028,-0.00013607897185,-24.7625961602,-26.3248445105,0.00713258669801
0,828,5151.56826315,-52.8023600068,0.179884526667,-0.000204118430552,-19.0202537884,-20.5825021387,0.0224916118658
0,829,7835.59384266,-80.0016031283,0.271679224958,-0.000307293986315,-38.7450845384,-37.5347441664,0.0933011019063
0,830,8090.76706128,-82.7141863001,0.281295034678,-0.000318631525026,-13.6643974789,-15.2266458291,0.0656484306486
0,831,10461.3821253,-106.611443308,0.361499453589,-0.00040826714596,-45.8609315796,-44.6505912076,0.0457983110597
0,832,11591.3243128,-117.781643078,0.398226170007,-0.000448431486949,-35.284350631,-34.074010259,0.131881700033
0,833,-2368.50957023,23.6148225617,-0.0787576003594,8.74425073173e-05,-29.2063354893,-30.7685838396,0.00293270760491
