,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits
43546,MTD4548,Desmodesmus quadricaudatus,growth rate,0.182,day^-1,2.10648e-06,s^-1,5.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,2.1064814814814816e-06
43547,MTD4548,Desmodesmus quadricaudatus,growth rate,0.345,day^-1,3.99306e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,3.993055555555555e-06
43548,MTD4548,Desmodesmus quadricaudatus,growth rate,0.5760000000000001,day^-1,6.666669999999999e-06,s^-1,14.2,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,6.6666666666666675e-06
43549,MTD4548,Desmodesmus quadricaudatus,growth rate,0.631,day^-1,7.303239999999999e-06,s^-1,16.8,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,7.303240740740741e-06
43550,MTD4548,Desmodesmus quadricaudatus,growth rate,0.8909999999999999,day^-1,1.03125e-05,s^-1,19.9,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,1.0312499999999998e-05
43551,MTD4548,Desmodesmus quadricaudatus,growth rate,1.068,day^-1,1.23611e-05,s^-1,25.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,1.2361111111111112e-05
43552,MTD4549,Stephanodiscus hantzschii var. pusilla,growth rate,0.033,day^-1,3.81944e-07,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,3.8194444444444445e-07
43553,MTD4549,Stephanodiscus hantzschii var. pusilla,growth rate,0.18,day^-1,2.08333e-06,s^-1,11.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,2.0833333333333334e-06
43554,MTD4549,Stephanodiscus hantzschii var. pusilla,growth rate,1.8,day^-1,2.08333e-05,s^-1,15.4,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,2.0833333333333333e-05
43565,MTD4552,Scenedesmus sp.,growth rate,0.18600000000000003,day^-1,2.15278e-06,s^-1,5.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,,,,2.152777777777778e-06
43566,MTD4552,Scenedesmus sp.,growth rate,0.418,day^-1,4.838e-06,s^-1,9.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,,,,4.837962962962963e-06
43567,MTD4552,Scenedesmus sp.,growth rate,0.5660000000000001,day^-1,6.550930000000001e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,,,,6.550925925925927e-06
43568,MTD4552,Scenedesmus sp.,growth rate,0.935,day^-1,1.08218e-05,s^-1,12.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,,,,1.082175925925926e-05
43569,MTD4552,Scenedesmus sp.,growth rate,1.0,day^-1,1.1574100000000002e-05,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,,,,1.1574074074074073e-05
43570,MTD4552,Scenedesmus sp.,growth rate,1.102,day^-1,1.27546e-05,s^-1,16.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,,,,1.2754629629629631e-05
43571,MTD4552,Scenedesmus sp.,growth rate,1.084,day^-1,1.25463e-05,s^-1,17.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,,,,1.2546296296296297e-05
43572,MTD4552,Scenedesmus sp.,growth rate,1.214,day^-1,1.40509e-05,s^-1,18.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,,,,1.4050925925925926e-05
43573,MTD4552,Scenedesmus sp.,growth rate,1.232,day^-1,1.4259300000000001e-05,s^-1,19.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,,,,1.4259259259259259e-05
43574,MTD4552,Scenedesmus sp.,growth rate,1.371,day^-1,1.5868099999999998e-05,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,,,,1.5868055555555556e-05
43575,MTD4552,Scenedesmus sp.,growth rate,1.3359999999999999,day^-1,1.5463e-05,s^-1,22.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,,,,1.5462962962962962e-05
43576,MTD4552,Scenedesmus sp.,growth rate,1.355,day^-1,1.56829e-05,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,,,,1.568287037037037e-05
43577,MTD4553,Asterionella formosa,growth rate,0.133,day^-1,1.53935e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,1.539351851851852e-06
43578,MTD4553,Asterionella formosa,growth rate,0.34600000000000003,day^-1,4.00463e-06,s^-1,11.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,4.00462962962963e-06
43579,MTD4553,Asterionella formosa,growth rate,0.41100000000000003,day^-1,4.75694e-06,s^-1,12.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,4.756944444444445e-06
43580,MTD4553,Asterionella formosa,growth rate,0.5770000000000001,day^-1,6.678239999999999e-06,s^-1,13.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,6.678240740740741e-06
43581,MTD4553,Asterionella formosa,growth rate,0.457,day^-1,5.28935e-06,s^-1,13.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,5.289351851851852e-06
43582,MTD4553,Asterionella formosa,growth rate,0.8909999999999999,day^-1,1.03125e-05,s^-1,17.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,1.0312499999999998e-05
43583,MTD4553,Asterionella formosa,growth rate,0.8270000000000001,day^-1,9.571760000000001e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,9.57175925925926e-06
43584,MTD4553,Asterionella formosa,growth rate,1.003,day^-1,1.1608800000000001e-05,s^-1,19.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,1.1608796296296294e-05
43585,MTD4553,Asterionella formosa,growth rate,1.05,day^-1,1.21528e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,1.2152777777777779e-05
43586,MTD4554,Stephanodiscus hantzschii,growth rate,0.49,day^-1,5.6713e-06,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,5.671296296296296e-06
43587,MTD4554,Stephanodiscus hantzschii,growth rate,0.65,day^-1,7.52315e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,7.523148148148148e-06
43588,MTD4554,Stephanodiscus hantzschii,growth rate,0.7,day^-1,8.10185e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,8.101851851851852e-06
43589,MTD4554,Stephanodiscus hantzschii,growth rate,0.8,day^-1,9.25926e-06,s^-1,15.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,9.259259259259259e-06
43590,MTD4554,Stephanodiscus hantzschii,growth rate,0.83,day^-1,9.60648e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,9.606481481481481e-06
43591,MTD4555,Fragilaria crotonensis,growth rate,0.29,day^-1,3.3564800000000003e-06,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,crotonensis,,,3.356481481481481e-06
43592,MTD4555,Fragilaria crotonensis,growth rate,0.31,day^-1,3.588e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,crotonensis,,,3.587962962962963e-06
43593,MTD4555,Fragilaria crotonensis,growth rate,0.47,day^-1,5.43981e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,crotonensis,,,5.439814814814814e-06
43594,MTD4555,Fragilaria crotonensis,growth rate,0.57,day^-1,6.59722e-06,s^-1,15.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,crotonensis,,,6.597222222222221e-06
43595,MTD4555,Fragilaria crotonensis,growth rate,0.65,day^-1,7.52315e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,crotonensis,,,7.523148148148148e-06
43596,MTD4556,Asterionella formosa,growth rate,0.42,day^-1,4.86111e-06,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,4.861111111111111e-06
43597,MTD4556,Asterionella formosa,growth rate,0.64,day^-1,7.407410000000001e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,7.4074074074074075e-06
43598,MTD4556,Asterionella formosa,growth rate,0.58,day^-1,6.713e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,6.712962962962962e-06
43599,MTD4556,Asterionella formosa,growth rate,0.65,day^-1,7.52315e-06,s^-1,15.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,7.523148148148148e-06
43600,MTD4556,Asterionella formosa,growth rate,0.71,day^-1,8.217589999999998e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,8.217592592592592e-06
43618,MTD4567,Aulacoseira granulata var. angustissima,growth rate,0.418,day^-1,4.838e-06,s^-1,15.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,granulata,,,4.837962962962963e-06
43619,MTD4567,Aulacoseira granulata var. angustissima,growth rate,0.715,day^-1,8.275460000000001e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,granulata,,,8.275462962962962e-06
43620,MTD4567,Aulacoseira granulata var. angustissima,growth rate,0.779,day^-1,9.0162e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,granulata,,,9.016203703703704e-06
43621,MTD4567,Aulacoseira granulata var. angustissima,growth rate,0.87,day^-1,1.00694e-05,s^-1,30.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,granulata,,,1.0069444444444445e-05
43622,MTD4568,Aulacoseira baicalensis,growth rate,0.15,day^-1,1.7361099999999998e-06,s^-1,2.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,baicalensis,,,1.736111111111111e-06
43623,MTD4568,Aulacoseira baicalensis,growth rate,0.13,day^-1,1.50463e-06,s^-1,5.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,baicalensis,,,1.5046296296296296e-06
43624,MTD4568,Aulacoseira baicalensis,growth rate,0.1,day^-1,1.15741e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,baicalensis,,,1.1574074074074074e-06
43644,MTD4572,Chlorella sp.,growth rate,0.21,day^-1,2.43056e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,,,,2.4305555555555557e-06
43645,MTD4572,Chlorella sp.,growth rate,0.728,day^-1,8.42593e-06,s^-1,21.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,,,,8.425925925925926e-06
43646,MTD4572,Chlorella sp.,growth rate,0.98,day^-1,1.13426e-05,s^-1,27.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,,,,1.1342592592592592e-05
43647,MTD4572,Chlorella sp.,growth rate,0.63,day^-1,7.291669999999999e-06,s^-1,33.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,,,,7.291666666666667e-06
43654,MTD4574,Raphidocelis subcapitata,growth rate,0.812,day^-1,9.39815e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,subcapitata,,,9.398148148148148e-06
43655,MTD4574,Raphidocelis subcapitata,growth rate,0.77,day^-1,8.912e-06,s^-1,21.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,subcapitata,,,8.912037037037037e-06
43656,MTD4574,Raphidocelis subcapitata,growth rate,0.784,day^-1,9.07407e-06,s^-1,27.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,subcapitata,,,9.074074074074074e-06
43658,MTD4575,Desmodesmus quadricaudatus strain UTEX 614,growth rate,0.23800000000000002,day^-1,2.75463e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,2.7546296296296297e-06
43659,MTD4575,Desmodesmus quadricaudatus strain UTEX 614,growth rate,0.6859999999999999,day^-1,7.93982e-06,s^-1,21.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,7.939814814814814e-06
43660,MTD4575,Desmodesmus quadricaudatus strain UTEX 614,growth rate,0.7979999999999999,day^-1,9.23611e-06,s^-1,27.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,9.23611111111111e-06
43661,MTD4575,Desmodesmus quadricaudatus strain UTEX 614,growth rate,0.21,day^-1,2.43056e-06,s^-1,33.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,2.4305555555555557e-06
43671,MTD4578,Stephanodiscus hantzschii,growth rate,0.19824,day^-1,2.29445e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,2.2944444444444444e-06
43672,MTD4578,Stephanodiscus hantzschii,growth rate,0.278645,day^-1,3.2250599999999996e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,3.22505787037037e-06
43673,MTD4578,Stephanodiscus hantzschii,growth rate,0.333404,day^-1,3.8588400000000005e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,3.8588425925925924e-06
43674,MTD4578,Stephanodiscus hantzschii,growth rate,0.388856,day^-1,4.50064e-06,s^-1,16.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,4.500648148148148e-06
43675,MTD4578,Stephanodiscus hantzschii,growth rate,0.397173,day^-1,4.59691e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,4.596909722222222e-06
43676,MTD4578,Stephanodiscus hantzschii,growth rate,0.381924,day^-1,4.42042e-06,s^-1,24.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,hantzschii,,,4.420416666666667e-06
43677,MTD4579,Stephanodiscus astraea,growth rate,0.12337999999999999,day^-1,1.4280000000000001e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,astraea,,,1.4280092592592592e-06
43678,MTD4579,Stephanodiscus astraea,growth rate,0.14972,day^-1,1.73287e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,astraea,,,1.7328703703703703e-06
43679,MTD4579,Stephanodiscus astraea,growth rate,0.24884,day^-1,2.8800900000000003e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,astraea,,,2.8800925925925927e-06
43680,MTD4579,Stephanodiscus astraea,growth rate,0.327165,day^-1,3.7866399999999997e-06,s^-1,16.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,astraea,,,3.7866319444444443e-06
43681,MTD4579,Stephanodiscus astraea,growth rate,0.12060799999999999,day^-1,1.3959200000000002e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,astraea,,,1.3959259259259258e-06
43682,MTD4579,Stephanodiscus astraea,growth rate,0.0713942,day^-1,8.26321e-07,s^-1,24.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,astraea,,,8.263217592592593e-07
43683,MTD4580,Melosira italica ssp. subarctica,growth rate,0.045747699999999995,day^-1,5.29487e-07,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Melosirales,Melosiraceae,Aulacoseira,subarctica,,,5.294872685185185e-07
43684,MTD4580,Melosira italica ssp. subarctica,growth rate,0.07971189999999999,day^-1,9.225920000000001e-07,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Melosirales,Melosiraceae,Aulacoseira,subarctica,,,9.22591435185185e-07
43685,MTD4580,Melosira italica ssp. subarctica,growth rate,0.128925,day^-1,1.49219e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Melosirales,Melosiraceae,Aulacoseira,subarctica,,,1.4921875e-06
43686,MTD4580,Melosira italica ssp. subarctica,growth rate,0.148333,day^-1,1.7168200000000001e-06,s^-1,16.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Melosirales,Melosiraceae,Aulacoseira,subarctica,,,1.7168171296296295e-06
43687,MTD4580,Melosira italica ssp. subarctica,growth rate,0.145561,day^-1,1.68473e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Melosirales,Melosiraceae,Aulacoseira,subarctica,,,1.6847337962962963e-06
43688,MTD4580,Melosira italica ssp. subarctica,growth rate,0.0963475,day^-1,1.11513e-06,s^-1,24.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Melosirales,Melosiraceae,Aulacoseira,subarctica,,,1.115133101851852e-06
43761,MTD4587,Golenkinia radiata,growth rate,0.21100000000000002,day^-1,2.44213e-06,s^-1,8.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Neochloridaceae,Golenkinia,radiata,,,2.4421296296296298e-06
43762,MTD4587,Golenkinia radiata,growth rate,0.253,day^-1,2.92824e-06,s^-1,8.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Neochloridaceae,Golenkinia,radiata,,,2.9282407407407406e-06
43763,MTD4587,Golenkinia radiata,growth rate,0.284,day^-1,3.287e-06,s^-1,8.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Neochloridaceae,Golenkinia,radiata,,,3.2870370370370365e-06
43764,MTD4587,Golenkinia radiata,growth rate,0.505,day^-1,5.8449099999999996e-06,s^-1,11.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Neochloridaceae,Golenkinia,radiata,,,5.844907407407408e-06
43765,MTD4587,Golenkinia radiata,growth rate,0.505,day^-1,5.8449099999999996e-06,s^-1,11.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Neochloridaceae,Golenkinia,radiata,,,5.844907407407408e-06
43766,MTD4587,Golenkinia radiata,growth rate,0.505,day^-1,5.8449099999999996e-06,s^-1,11.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Neochloridaceae,Golenkinia,radiata,,,5.844907407407408e-06
43767,MTD4587,Golenkinia radiata,growth rate,0.621,day^-1,7.1875e-06,s^-1,14.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Neochloridaceae,Golenkinia,radiata,,,7.1875e-06
43768,MTD4587,Golenkinia radiata,growth rate,0.674,day^-1,7.80093e-06,s^-1,14.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Neochloridaceae,Golenkinia,radiata,,,7.800925925925926e-06
43769,MTD4587,Golenkinia radiata,growth rate,0.642,day^-1,7.43056e-06,s^-1,14.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Neochloridaceae,Golenkinia,radiata,,,7.430555555555556e-06
43770,MTD4587,Golenkinia radiata,growth rate,0.8320000000000001,day^-1,9.62963e-06,s^-1,17.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Neochloridaceae,Golenkinia,radiata,,,9.62962962962963e-06
