,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits
45128,MTD4796,Chlorella vulgaris strain UMACC 001,growth rate,0.28300000000000003,day^-1,3.27546e-06,s^-1,23.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,
45129,MTD4796,Chlorella vulgaris strain UMACC 001,growth rate,0.312,day^-1,3.61111e-06,s^-1,28.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,
45130,MTD4796,Chlorella vulgaris strain UMACC 001,growth rate,0.322,day^-1,3.72685e-06,s^-1,33.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,
45131,MTD4796,Chlorella vulgaris strain UMACC 001,growth rate,0.251,day^-1,2.90509e-06,s^-1,38.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,
45132,MTD4797,Acutodesmus obliquus,growth rate,0.37,day^-1,4.28241e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Acutodesmus,obliquus,,,
45133,MTD4797,Acutodesmus obliquus,growth rate,0.53,day^-1,6.13426e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Acutodesmus,obliquus,,,
45134,MTD4797,Acutodesmus obliquus,growth rate,0.6,day^-1,6.944439999999999e-06,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Acutodesmus,obliquus,,,
45135,MTD4797,Acutodesmus obliquus,growth rate,0.48,day^-1,5.55556e-06,s^-1,30.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Acutodesmus,obliquus,,,
45136,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,0.10300000000000001,day^-1,1.19213e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
45137,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,0.242,day^-1,2.80093e-06,s^-1,14.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
45138,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,0.711,day^-1,8.229169999999999e-06,s^-1,18.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
45139,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,0.976,day^-1,1.12963e-05,s^-1,22.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
45140,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,1.125,day^-1,1.3020799999999999e-05,s^-1,26.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
45141,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,1.206,day^-1,1.39583e-05,s^-1,30.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
45142,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,1.235,day^-1,1.4294e-05,s^-1,32.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
45143,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,1.2429999999999999,day^-1,1.43866e-05,s^-1,34.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
45144,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,1.235,day^-1,1.4294e-05,s^-1,36.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
45145,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,1.155,day^-1,1.33681e-05,s^-1,37.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
45146,MTD4799,Raphidocelis subcapitata,growth rate,0.38,day^-1,4.3981499999999996e-06,s^-1,14.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,subcapitata,,,
45147,MTD4799,Raphidocelis subcapitata,growth rate,0.56,day^-1,6.48148e-06,s^-1,22.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,subcapitata,,,
45148,MTD4799,Raphidocelis subcapitata,growth rate,0.56,day^-1,6.48148e-06,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,subcapitata,,,
45149,MTD4799,Raphidocelis subcapitata,growth rate,0.55,day^-1,6.365740000000001e-06,s^-1,30.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,subcapitata,,,
45176,MTD4804,Oocystella mongolica,growth rate,0.098,day^-1,1.13426e-06,s^-1,5.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Cymbella,mongolica,,,
45177,MTD4804,Oocystella mongolica,growth rate,0.125,day^-1,1.4467600000000002e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Cymbella,mongolica,,,
45178,MTD4804,Oocystella mongolica,growth rate,0.095,day^-1,1.0995399999999999e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Cymbella,mongolica,,,
45179,MTD4804,Oocystella mongolica,growth rate,0.095,day^-1,1.0995399999999999e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Cymbella,mongolica,,,
45180,MTD4804,Oocystella mongolica,growth rate,0.07,day^-1,8.10185e-07,s^-1,25.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Cymbella,mongolica,,,
45181,MTD4804,Oocystella mongolica,growth rate,0.032,day^-1,3.7037e-07,s^-1,30.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Cymbella,mongolica,,,
45182,MTD4805,Pseudodidymocystis planctonica,growth rate,0.11599999999999999,day^-1,1.3425899999999998e-06,s^-1,5.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Pseudodidymocystis,planctonica,,,
45183,MTD4805,Pseudodidymocystis planctonica,growth rate,0.16699999999999998,day^-1,1.93287e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Pseudodidymocystis,planctonica,,,
45184,MTD4805,Pseudodidymocystis planctonica,growth rate,0.13699999999999998,day^-1,1.58565e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Pseudodidymocystis,planctonica,,,
45185,MTD4805,Pseudodidymocystis planctonica,growth rate,0.13699999999999998,day^-1,1.58565e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Pseudodidymocystis,planctonica,,,
45186,MTD4805,Pseudodidymocystis planctonica,growth rate,0.132,day^-1,1.5277799999999999e-06,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Pseudodidymocystis,planctonica,,,
45188,MTD4806,Monoraphidium contortum,growth rate,0.25,day^-1,2.8935200000000005e-06,s^-1,5.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,contortum,,,
45189,MTD4806,Monoraphidium contortum,growth rate,0.35,day^-1,4.05093e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,contortum,,,
45190,MTD4806,Monoraphidium contortum,growth rate,0.292,day^-1,3.37963e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,contortum,,,
45191,MTD4806,Monoraphidium contortum,growth rate,0.25,day^-1,2.8935200000000005e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,contortum,,,
45192,MTD4806,Monoraphidium contortum,growth rate,0.17600000000000002,day^-1,2.0369999999999997e-06,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,contortum,,,
45193,MTD4806,Monoraphidium contortum,growth rate,0.013000000000000001,day^-1,1.5046300000000002e-07,s^-1,30.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,contortum,,,
45194,MTD4807,Closterium parvulum,growth rate,0.059000000000000004,day^-1,6.828699999999999e-07,s^-1,5.0,celsius,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,parvulum,,,
45195,MTD4807,Closterium parvulum,growth rate,0.2,day^-1,2.31481e-06,s^-1,10.0,celsius,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,parvulum,,,
