,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,GenusSpecies,MinVolume,MaxVolume,AverageVolume,VolumeUnit,Sources,Notes
169,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.116209,h-1,3.2299999999999986e-05,s^-1,85.1662,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,
170,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.269966,h-1,7.5e-05,s^-1,90.1895,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,
171,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.41726,h-1,0.00011591,s^-1,95.0663,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,
172,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.559358,h-1,0.00015538,s^-1,100.235,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,
173,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.433509,h-1,0.00012042,s^-1,105.138,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,
174,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.280464,h-1,7.79e-05,s^-1,110.234,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,
175,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.17291099999999998,h-1,4.8e-05,s^-1,112.122,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,
176,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.13661099999999998,h-1,3.79e-05,s^-1,113.044,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,
177,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.121013,h-1,3.3600000000000004e-05,s^-1,114.161,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,
178,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.07823560000000003,h-1,2.17e-05,s^-1,115.179,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,
179,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.0458142,h-1,1.27e-05,s^-1,116.198,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,
180,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.000397447,h-1,1.1e-07,s^-1,118.092,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,
181,MTD5262,Haloarcula vallismortis,log Growth Rate,-1.40927,log(h-1),6.790000000000001e-05,s^-1,54.9838,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
182,MTD5262,Haloarcula vallismortis,log Growth Rate,-1.0108700000000002,log(h-1),0.00010108,s^-1,52.8834,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
183,MTD5262,Haloarcula vallismortis,log Growth Rate,-0.781485,log(h-1),0.00012715,s^-1,51.0331,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
184,MTD5262,Haloarcula vallismortis,log Growth Rate,-0.644671,log(h-1),0.00014579,s^-1,48.9229,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
185,MTD5262,Haloarcula vallismortis,log Growth Rate,-0.622366,log(h-1),0.00014908,s^-1,47.0647,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
186,MTD5262,Haloarcula vallismortis,log Growth Rate,-0.61634,log(h-1),0.00014998,s^-1,44.9496,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
187,MTD5262,Haloarcula vallismortis,log Growth Rate,-0.6267149999999999,log(h-1),0.00014843,s^-1,43.0261,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
188,MTD5262,Haloarcula vallismortis,log Growth Rate,-0.675184,log(h-1),0.00014141,s^-1,40.9089,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
189,MTD5262,Haloarcula vallismortis,log Growth Rate,-0.756404,log(h-1),0.00013038,s^-1,38.9827,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
190,MTD5262,Haloarcula vallismortis,log Growth Rate,-0.788542,log(h-1),0.00012625,s^-1,36.9302,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
191,MTD5262,Haloarcula vallismortis,log Growth Rate,-0.8752110000000001,log(h-1),0.00011577,s^-1,35.0039,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
192,MTD5262,Haloarcula vallismortis,log Growth Rate,-0.918231,log(h-1),0.0001109,s^-1,32.8869,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
193,MTD5262,Haloarcula vallismortis,log Growth Rate,-0.955853,log(h-1),0.0001068,s^-1,30.9624,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
194,MTD5262,Haloarcula vallismortis,log Growth Rate,-1.03706,log(h-1),9.85e-05,s^-1,28.9722,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
195,MTD5262,Haloarcula vallismortis,log Growth Rate,-1.18915,log(h-1),8.46e-05,s^-1,27.1716,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
196,MTD5262,Haloarcula vallismortis,log Growth Rate,-1.39019,log(h-1),6.92e-05,s^-1,24.9845,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
197,MTD5262,Haloarcula vallismortis,log Growth Rate,-1.59132,log(h-1),5.6600000000000014e-05,s^-1,23.1179,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,,,Haloarcula vallismortis,7.92e-19,3.6700000000000005e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/40/2/ijs-40-2-209.pdf?expires=1527009437&id=id&accname=guest&checksum=96A42DD1DAE75BB730F115177803E8B6,
198,MTD5263,Halobacterium salinarum,log Growth Rate,-0.406266,log(h-1),0.00018504,s^-1,50.014,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
199,MTD5263,Halobacterium salinarum,log Growth Rate,-0.406036,log(h-1),0.00018508,s^-1,49.1739,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
200,MTD5263,Halobacterium salinarum,log Growth Rate,-0.46558,log(h-1),0.00017438,s^-1,47.1038,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
201,MTD5263,Halobacterium salinarum,log Growth Rate,-0.519695,log(h-1),0.0001652,s^-1,45.1631,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
202,MTD5263,Halobacterium salinarum,log Growth Rate,-0.628419,log(h-1),0.00014818,s^-1,43.0911,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
203,MTD5263,Halobacterium salinarum,log Growth Rate,-0.677033,log(h-1),0.00014115,s^-1,41.0214,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
204,MTD5263,Halobacterium salinarum,log Growth Rate,-0.725684,log(h-1),0.00013444,s^-1,39.081,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
205,MTD5263,Halobacterium salinarum,log Growth Rate,-0.779798,log(h-1),0.00012736,s^-1,37.1403,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
206,MTD5263,Halobacterium salinarum,log Growth Rate,-0.866647,log(h-1),0.00011677,s^-1,35.0045,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
207,MTD5263,Halobacterium salinarum,log Growth Rate,-0.948136,log(h-1),0.00010763,s^-1,33.2566,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
208,MTD5263,Halobacterium salinarum,log Growth Rate,-1.01856,log(h-1),0.00010031,s^-1,30.9922,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
209,MTD5263,Halobacterium salinarum,log Growth Rate,-1.13281,log(h-1),8.950000000000001e-05,s^-1,29.1785,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
210,MTD5263,Halobacterium salinarum,log Growth Rate,-1.25795,log(h-1),7.900000000000001e-05,s^-1,27.1705,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
211,MTD5263,Halobacterium salinarum,log Growth Rate,-1.36121,log(h-1),7.120000000000001e-05,s^-1,25.0987,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
212,MTD5263,Halobacterium salinarum,log Growth Rate,-1.56283,log(h-1),5.820000000000001e-05,s^-1,23.0231,Celsius,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,,,Halobacterium salinarum,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118
213,MTD5264,Halobaculum gomorrense,log Growth Rate,-0.960291,log(h-1),0.00010633,s^-1,54.06,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halobaculum,gomorrense,,,Halobaculum gomorrense,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
214,MTD5264,Halobaculum gomorrense,log Growth Rate,-0.8667520000000001,log(h-1),0.00011675,s^-1,53.0956,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halobaculum,gomorrense,,,Halobaculum gomorrense,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
215,MTD5264,Halobaculum gomorrense,log Growth Rate,-0.762099,log(h-1),0.00012964,s^-1,51.2296,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halobaculum,gomorrense,,,Halobaculum gomorrense,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
216,MTD5264,Halobaculum gomorrense,log Growth Rate,-0.596963,log(h-1),0.00015291,s^-1,49.0427,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halobaculum,gomorrense,,,Halobaculum gomorrense,9.490000000000001e-19,7.589999999999999e-18,4.2700000000000004e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
